Id,Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
CC1604004_20161012_105024,21.8,0.14690726143973265,12.687461853027344,32392.5859375
CC1604004_20161012_105024,22,0.19199521200997438,12.681110382080078,38171.171875
CC1604004_20161012_105024,22.2,0.21737834385463195,12.676538467407227,38167.76171875
CC1604004_20161012_105024,22.4,0.1990860530308307,12.676373481750488,38162.70703125
CC1604004_20161012_105024,22.6,0.1702880859375,12.68679141998291,38171.8125
CC1604004_20161012_105024,22.8,0.15921892438616148,12.700860023498535,38189.14453125
CC1604004_20161012_105024,23,0.138630185808454,12.708304405212402,38173.421875
CC1604004_20161012_105024,23.2,0.08815520150320921,12.705211639404297,38173.41796875
CC1604004_20161012_105024,23.4,0.08102948325020876,12.702634811401367,38168.86328125
CC1604004_20161012_105024,23.6,0.11396857670375304,12.699631690979004,38158.9453125
CC1604004_20161012_105024,23.8,0.16036782945905337,12.690672874450684,38149.4765625
CC1604004_20161012_105024,24,0.22417449951171875,12.674617767333984,38141.9921875
CC1604004_20161012_105024,24.2,0.23707975660051694,12.661742210388184,38143.73046875
CC1604004_20161012_105024,24.4,0.16033676692417664,12.670392036437988,38160.73046875
CC1604004_20161012_105024,24.6,0.1144594464983264,12.67802906036377,38132.328125
CC1604004_20161012_105024,24.8,0.1001096452985486,12.676657676696777,38165.8125
CC1604004_20161012_105024,25,0.07623359135219054,12.68548583984375,38173.5078125
CC1604004_20161012_105024,25.2,0.0641811915806354,12.694867134094238,38170.8984375
CC1604004_20161012_105024,25.4,0.08201408386230469,12.695539474487305,38159.09375
CC1604004_20161012_105024,25.6,0.1428634098597943,12.695316314697266,38156.34765625
CC1604004_20161012_105024,25.8,0.22834423610142274,12.695510864257812,38152.76171875
CC1604004_20161012_105024,26,0.3154653821672717,12.691832542419434,38167.1875
CC1604004_20161012_105024,26.2,0.36383683340890016,12.68498420715332,38163.8359375
CC1604004_20161012_105024,26.4,0.3215739386422296,12.689940452575684,38180.08203125
CC1604004_20161012_105024,26.6,0.28489385332379946,12.69808578491211,38184.12109375
CC1604004_20161012_105024,26.8,0.24853801727294922,12.711515426635742,38196.76953125
CC1604004_20161012_105024,27,0.19477953229631773,12.716789245605469,38182.84375
CC1604004_20161012_105024,27.2,0.1551440102713446,12.718076705932617,38172.41015625
CC1604004_20161012_105024,27.4,0.1427645002092639,12.71556282043457,38175.52734375
CC1604004_20161012_105024,27.6,0.17471558707100954,12.712180137634277,38171.859375
CC1604004_20161012_105024,27.8,0.23425265720912414,12.70839786529541,38168.75
CC1604004_20161012_105024,28,0.2235134669712604,12.703368186950684,38171.80859375
CC1604004_20161012_105024,28.2,0.1411876678466797,12.70915412902832,38187.953125
CC1604004_20161012_105024,28.4,0.08940042768205991,12.715023040771484,38181.71484375
CC1604004_20161012_105024,28.6,0.06322792598179383,12.717310905456543,38173.1328125
CC1604004_20161012_105024,28.8,0.03541319710867796,12.712564468383789,38163.125
CC1604004_20161012_105024,29,0.030255862644740006,12.708662033081055,38168.984375
CC1604004_20161012_105024,29.2,0.06779261997767883,12.700143814086914,38144.1953125
CC1604004_20161012_105024,29.4,0.13422666277204165,12.689285278320312,38135.07421875
CC1604004_20161012_105024,29.6,0.20788097381591797,12.6799898147583,38127.8984375
CC1604004_20161012_105024,29.8,0.24344553266252866,12.681083679199219,38151.3203125
CC1604004_20161012_105024,30,0.21595982142857117,12.688843727111816,38180.25
CC1604004_20161012_105024,30.2,0.18420451028006468,12.69999885559082,38179.41796875
CC1604004_20161012_105024,30.4,0.18167550223214235,12.704577445983887,38176.5234375
CC1604004_20161012_105024,30.6,0.15977260044642883,12.70461368560791,38165.6953125
CC1604004_20161012_105024,30.8,0.11750875200544009,12.701244354248047,38165.55078125
CC1604004_20161012_105024,31,0.07425975799560547,12.695907592773438,38151.85546875
CC1604004_20161012_105024,31.2,0.07271494184221616,12.687854766845703,38144.33203125
CC1604004_20161012_105024,31.4,0.09810093470982117,12.673322677612305,38124.5703125
CC1604004_20161012_105024,31.6,0.12873881203787718,12.656272888183594,38121.765625
CC1604004_20161012_105024,31.8,0.1088062013898572,12.642044067382813,38121.80078125
CC1604004_20161012_105024,32,0.014983858380999138,12.642242431640625,38149.140625
CC1604004_20161012_105024,32.2,-0.015130179268973976,12.654342651367188,28208.83984375
CC1604004_20161012_105024,32.4,-0.007149696350097656,12.671794891357422,20785.80078125
CC1604004_20161012_105024,32.6,0.01166548047747007,12.68049144744873,31315.728515625
CC1604004_20161012_105024,32.8,0.04558876582554383,12.682438850402832,36564.140625
CC1604004_20161012_105024,33,0.0670351300920764,12.684205055236816,36850.7265625
CC1604004_20161012_105024,33.2,0.09734303610665407,12.686955451965332,36481.28125
CC1604004_20161012_105024,33.4,0.14374419621058898,12.688239097595215,36996.13671875
CC1604004_20161012_105024,33.6,0.19605909075055727,12.687280654907227,38147.8984375
CC1604004_20161012_105024,33.8,0.20764827728271484,12.685229301452637,38147.078125
CC1604004_20161012_105024,34,0.1949416569301068,12.683584213256836,38169.64453125
CC1604004_20161012_105024,34.2,0.20357826777866883,12.691606521606445,38185.34765625
CC1604004_20161012_105024,34.4,0.18889658791678343,12.701519966125488,38190.3203125
CC1604004_20161012_105024,34.6,0.13809640066964235,12.705875396728516,38182.6640625
CC1604004_20161012_105024,34.8,0.09878798893519836,12.706023216247559,38175.71875
CC1604004_20161012_105024,35,0.09034620012555727,12.701022148132324,38167.0703125
CC1604004_20161012_105024,35.2,0.11376190185546875,12.689470291137695,38150.6796875
CC1604004_20161012_105024,35.4,0.1529380253383099,12.678133010864258,38141.078125
CC1604004_20161012_105024,35.6,0.19539860316685242,12.6663236618042,38145.3125
CC1604004_20161012_105024,35.8,0.15510504586356078,12.660123825073242,38149.49609375
CC1604004_20161012_105024,36,0.06489617483956422,12.67070484161377,38175.4296875
CC1604004_20161012_105024,36.2,0.045946802411760856,12.679316520690918,38171.68359375
CC1604004_20161012_105024,36.4,0.041777474539619774,12.683847427368164,38168.41015625
CC1604004_20161012_105024,36.6,0.030381202697753906,12.684903144836426,38160.7109375
CC1604004_20161012_105024,36.8,0.04821314130510679,12.682735443115234,38036.80078125
CC1604004_20161012_105024,37,0.08771923610142274,12.679664611816406,38154.66015625
CC1604004_20161012_105024,37.2,0.15316622597830687,12.678079605102539,38149.6484375
CC1604004_20161012_105024,37.4,0.21664387839181032,12.675565719604492,38141.328125
CC1604004_20161012_105024,37.6,0.2617308752877374,12.674981117248535,38158.01953125
CC1604004_20161012_105024,37.8,0.2151993342808307,12.684898376464844,38204.875
CC1604004_20161012_105024,38,0.1594705581665039,12.700498580932617,38182.453125
CC1604004_20161012_105024,38.2,0.14052309308733335,12.710219383239746,38181.2578125
CC1604004_20161012_105024,38.4,0.10909679957798524,12.703582763671875,38164.62109375
CC1604004_20161012_105024,38.6,0.04515593392508421,12.696800231933594,38146.640625
CC1604004_20161012_105024,38.8,0.035405703953333756,12.687833786010742,38141.1171875
CC1604004_20161012_105024,39,0.05947562626429992,12.678779602050781,38136.2734375
CC1604004_20161012_105024,39.2,0.10686193193708071,12.671101570129395,38138.50390625
CC1604004_20161012_105024,39.4,0.12567996978759766,12.668991088867188,38139.99609375
CC1604004_20161012_105024,39.6,0.08440031324114194,12.668079376220703,38150.484375
CC1604004_20161012_105024,39.8,0.017178807939801644,12.671448707580566,38165.5078125
CC1604004_20161012_105024,40,0.012679508754185775,12.677678108215332,38163.8125
CC1604004_20161012_105024,40.2,0.02525479452950563,12.680164337158203,38160.87109375
CC1604004_20161012_105024,40.4,0.023384775434221794,12.683182716369629,38161.76953125
CC1604004_20161012_105024,40.6,0.029392106192451806,12.68438720703125,38156.48046875
CC1604004_20161012_105024,40.8,0.051494598388671875,12.684736251831055,38161.84375
CC1604004_20161012_105024,41,0.0847598484584271,12.685169219970703,38163.67578125
CC1604004_20161012_105024,41.2,0.13904121943882508,12.68697738647461,38164.484375
CC1604004_20161012_105024,41.4,0.1778921399797717,12.686429023742676,38167.875
CC1604004_20161012_105024,41.6,0.1559863771711072,12.690033912658691,38187.3359375
CC1604004_20161012_105024,41.8,0.10190173557826476,12.700980186462402,38196.43359375
CC1604004_20161012_105024,42,0.09050546373639712,12.709531784057617,38191.2890625
CC1604004_20161012_105024,42.2,0.0787820816040039,12.712223052978516,38189.5
CC1604004_20161012_105024,42.4,0.0299502781459271,12.709366798400879,38137.0234375
CC1604004_20161012_105024,42.6,0.0149443490164618,12.701580047607422,38159.6328125
CC1604004_20161012_105024,42.8,0.051821163722447494,12.694219589233398,38150.03125
CC1604004_20161012_105024,43,0.1162839617047986,12.690948486328125,38151.703125
CC1604004_20161012_105024,43.2,0.1662985937935968,12.686868667602539,38141.3828125
CC1604004_20161012_105024,43.4,0.20284734453473696,12.681194305419922,38147.546875
CC1604004_20161012_105024,43.6,0.1523723602294922,12.679937362670898,38169.4921875
CC1604004_20161012_105024,43.8,0.045418875558036476,12.68509578704834,38167.984375
CC1604004_20161012_105024,44,-0.012282099042620231,12.689994812011719,30843.875
CC1604004_20161012_105024,44.2,-0.035500117710657975,12.68814754486084,9391.5478515625
CC1604004_20161012_105024,44.4,-0.013727596827916244,12.683585166931152,13377.111328125
CC1604004_20161012_105024,44.6,0.029391016278948356,12.681477546691895,21306.970703125
CC1604004_20161012_105024,44.8,0.05772958483014712,12.679117202758789,32235.89453125
CC1604004_20161012_105024,45,0.09690666198730469,12.675728797912598,37969.9140625
CC1604004_20161012_105024,45.2,0.14298166547502866,12.66959285736084,38137.19921875
CC1604004_20161012_105024,45.4,0.14767674037388367,12.667440414428711,38138.96875
CC1604004_20161012_105024,45.6,0.13004248482840453,12.665708541870117,38159.359375
CC1604004_20161012_105024,45.8,0.11503464835030641,12.672183990478516,38164.5390625
CC1604004_20161012_105024,46,0.12005874088832336,12.685657501220703,38180.00390625
CC1604004_20161012_105024,46.2,0.08764348711286196,12.695825576782227,38177.57421875
CC1604004_20161012_105024,46.4,0.049981117248535156,12.698749542236328,38182.53515625
CC1604004_20161012_105024,46.6,0.05500330243791929,12.698734283447266,38174.2734375
CC1604004_20161012_105024,46.8,0.08301571437290711,12.695245742797852,38171.421875
CC1604004_20161012_105024,47,0.12219374520438109,12.69251537322998,38172.83203125
CC1604004_20161012_105024,47.2,0.14921815054757204,12.689924240112305,38163.8203125
CC1604004_20161012_105024,47.4,0.141765322004046,12.688491821289063,38181.3515625
CC1604004_20161012_105024,47.6,0.0669897624424518,12.692843437194824,38194.55859375
CC1604004_20161012_105024,47.8,0.018157958984375,12.698664665222168,38178.609375
CC1604004_20161012_105024,48,0.02941908155168882,12.699501991271973,38181.91015625
CC1604004_20161012_105024,48.2,0.033459935869489144,12.702364921569824,38194.8984375
CC1604004_20161012_105024,48.4,0.03092997414725218,12.702825546264648,38185.28515625
CC1604004_20161012_105024,48.6,0.05861622946602907,12.702059745788574,38157.453125
CC1604004_20161012_105024,48.8,0.10403033665248351,12.696968078613281,38178.90625
CC1604004_20161012_105024,49,0.1589706965855182,12.695746421813965,38164.81640625
CC1604004_20161012_105024,49.2,0.1863250732421875,12.691936492919922,38164.09765625
CC1604004_20161012_105024,49.4,0.11319269452776304,12.696737289428711,38204.79296875
CC1604004_20161012_105024,49.6,0.026268277849469612,12.705732345581055,33023.94140625
CC1604004_20161012_105024,49.8,0.014542988368443588,12.70875072479248,5766.72802734375
CC1604004_20161012_105024,50,0.010045596531458756,12.691546440124512,3180.940185546875
CC1604004_20161012_105024,50.2,-0.007591520036969612,12.67086410522461,2484.336669921875
CC1604004_20161012_105024,50.4,0.0191067286900104,12.650402069091797,9158.0703125
CC1604004_20161012_105024,50.6,0.08291435241699219,12.63342571258545,38176.8359375
CC1604004_20161012_105024,50.8,0.15427316938127866,12.635370254516602,38188.3984375
CC1604004_20161012_105024,51,0.22431782313755555,12.649892807006836,38181.98828125
CC1604004_20161012_105024,51.2,0.2533144269670764,12.663028717041016,38177.0078125
CC1604004_20161012_105024,51.4,0.2609668459211072,12.676557540893555,38187.9140625
CC1604004_20161012_105024,51.6,0.2725579398018976,12.685087203979492,38195.9140625
CC1604004_20161012_105024,51.8,0.2798803874424518,12.690120697021484,38178.421875
CC1604004_20161012_105024,52,0.2885169982910156,12.693889617919922,38181.7890625
CC1604004_20161012_105024,52.2,0.29584135328020444,12.696869850158691,38185.5078125
CC1604004_20161012_105024,52.4,0.3071062905447821,12.696688652038574,38184.6953125
CC1604004_20161012_105024,52.6,0.3400415693010608,12.694845199584961,38171.6640625
CC1604004_20161012_105024,52.8,0.4015470232282361,12.691827774047852,38195
CC1604004_20161012_105024,53,0.47586032322474914,12.688517570495605,38194.453125
CC1604004_20161012_105024,53.2,0.6611670085362018,12.688798904418945,38187.88671875
CC1604004_20161012_105024,53.4,0.9170742034912109,12.69505786895752,38207.578125
CC1604004_20161012_105024,53.6,1.206139700753349,12.702221870422363,38209.75
CC1604004_20161012_105024,53.8,1.523771558489118,12.711771011352539,38205.875
CC1604004_20161012_105024,54,1.815456799098424,12.716817855834961,38207.90625
CC1604004_20161012_105024,54.2,2.0766015733991345,12.717142105102539,38213.9609375
CC1604004_20161012_105024,54.4,2.3242804663521905,12.718868255615234,38210.703125
CC1604004_20161012_105024,54.6,2.589688164847237,12.720586776733398,38213.60546875
CC1604004_20161012_105024,54.8,2.843926429748535,12.721832275390625,38219.125
CC1604004_20161012_105024,55,3.112941878182548,12.722187042236328,38221.28125
CC1604004_20161012_105024,55.2,3.3803093773978095,12.724630355834961,38222.640625
CC1604004_20161012_105024,55.4,3.642751148768834,12.727487564086914,38231.1953125
CC1604004_20161012_105024,55.6,3.9147105898175916,12.729284286499023,38221.7421875
